0.0,0.0,0.001
0.0,0.0,0.011
0.0,0.0,0.021
0.0,0.0,0.031
0.0,0.0,0.041
0.0,0.0,0.051
0.0,0.0,0.061
0.0,0.0,0.071
0.0,0.0,0.081
0.0,0.0,0.091
0.0,0.0,0.101
0.0,0.0,0.111
0.0,0.0,0.121
0.0,0.0,0.131
0.0,0.0,0.141
0.0,0.0,0.151
0.0,0.0,0.161
0.0,0.0,0.171
0.0,0.0,0.181
0.0,0.0,0.191
0.0,0.0,0.201
0.0,0.0,0.211
0.0,0.0,0.221
0.0,0.0,0.231
0.0,0.0,0.241
0.0,0.0,0.251
0.0,0.0,0.261
0.0,0.0,0.271
0.0,0.0,0.281
0.0,0.0,0.291
0.0,0.0,0.301
0.0,0.0,0.311
0.0,0.0,0.321
0.0,0.0,0.331
0.0,0.0,0.341
0.0,0.0,0.351
0.0,0.0,0.361
0.0,0.0,0.371
0.0,0.0,0.381
0.0,0.0,0.391
0.0,0.0,0.401
0.0,0.0,0.411
0.0,0.0,0.421
0.0,0.0,0.431
0.0,0.0,0.441
0.0,0.0,0.451
0.0,0.0,0.461
0.0,0.0,0.471
0.0,0.0,0.481
0.0,0.0,0.491
0.0,0.0,0.501
0.0,0.0,0.511
0.0,0.0,0.521
0.0,0.0,0.531
0.0,0.0,0.541
0.0,0.0,0.551
0.0,0.0,0.561
0.0,0.0,0.571
0.0,0.0,0.581
0.0,0.0,0.591
0.0,0.0,0.601
0.0,0.0,0.611
0.0,0.0,0.621
0.0,0.0,0.631
0.0,0.0,0.641
0.0,0.0,0.651
0.0,0.0,0.661
0.0,0.0,0.671
0.0,0.0,0.681
0.0,0.0,0.691
0.0,0.0,0.701
0.0,0.0,0.711
0.0,0.0,0.721
0.0,0.0,0.731
0.0,0.0,0.741
0.0,0.0,0.751
0.0,0.0,0.761
0.0,0.0,0.771
0.0,0.0,0.781
0.0,0.0,0.791
0.0,0.0,0.801
0.0,0.0,0.811
0.0,0.0,0.821
0.0,0.0,0.831
0.0,0.0,0.841
0.0,0.0,0.851
0.0,0.0,0.861
0.0,0.0,0.871
0.0,0.0,0.881
0.0,0.0,0.891
0.0,0.0,0.901
0.0,0.0,0.911
0.0,0.0,0.921
0.0,0.0,0.931
0.0,0.0,0.941
0.0,0.0,0.951
0.0,0.0,0.961
0.0,0.0,0.971
0.0,0.0,0.981
0.0,0.0,0.991
0.0,0.0,1.001
0.0,0.0,1.011
0.0,0.0,1.021
0.0,0.0,1.031
0.0,0.0,1.041
0.0,0.0,1.051
0.0,0.0,1.061
0.0,0.0,1.071
0.0,0.0,1.081
1.46484375,0.0,1.091
0.0,0.0,1.101
1.46484375,0.0,1.111
1.46484375,0.0,1.121
1.46484375,0.0,1.131
1.46484375,0.0,1.141
1.46484375,0.0,1.151
1.46484375,0.0,1.161
1.46484375,0.0,1.171
2.9296875,0.0,1.181
2.9296875,0.0,1.191
2.9296875,0.0,1.201
4.39453125,0.0,1.211
4.39453125,0.0,1.221
5.859375,0.0,1.231
5.859375,0.0,1.241
7.32421875,0.0,1.251
7.32421875,0.0,1.261
7.32421875,0.0,1.271
10.25390625,0.0,1.281
8.7890625,0.0,1.291
11.71875,0.0,1.301
11.71875,0.0,1.311
13.18359375,0.0,1.321
14.6484375,0.0,1.331
14.6484375,0.0,1.341
16.11328125,0.0,1.351
19.04296875,0.0,1.361
19.04296875,0.0,1.371
20.5078125,0.0,1.381
20.5078125,0.0,1.391
23.4375,0.0,1.401
23.4375,0.0,1.411
24.90234375,0.0,1.421
26.3671875,0.0,1.431
26.3671875,0.0,1.441
27.83203125,0.0,1.451
30.76171875,0.0,1.461
29.296875,0.0,1.471
32.2265625,0.0,1.481
32.2265625,0.0,1.491
32.2265625,0.0,1.501
32.2265625,0.0,1.511
33.69140625,0.0,1.521
33.69140625,0.0,1.531
35.15625,0.0,1.541
36.62109375,0.0,1.551
36.62109375,0.0,1.561
38.0859375,0.0,1.571
38.0859375,0.0,1.581
41.015625,0.0,1.591
39.55078125,0.0,1.601
42.48046875,0.0,1.611
42.48046875,0.0,1.621
43.9453125,0.0,1.631
45.41015625,0.0,1.641
45.41015625,0.0,1.651
48.33984375,0.0,1.661
48.33984375,0.0,1.671
46.875,0.0,1.681
48.33984375,0.0,1.691
49.8046875,0.0,1.701
48.33984375,0.0,1.711
49.8046875,0.0,1.721
49.8046875,0.0,1.731
52.734375,0.0,1.741
52.734375,0.0,1.751
52.734375,0.0,1.761
52.734375,0.0,1.771
54.19921875,0.0,1.781
54.19921875,0.0,1.791
55.6640625,0.0,1.801
54.19921875,0.0,1.811
57.12890625,0.0,1.821
55.6640625,0.0,1.831
57.12890625,0.0,1.841
55.6640625,0.0,1.851
55.6640625,0.0,1.861
55.6640625,0.0,1.871
55.6640625,0.0,1.881
58.59375,0.0,1.891
58.59375,0.0,1.901
60.05859375,0.0,1.911
61.5234375,0.0,1.921
61.5234375,0.0,1.931
60.05859375,0.0,1.941
61.5234375,0.0,1.951
62.98828125,0.0,1.961
61.5234375,0.0,1.971
62.98828125,0.0,1.981
62.98828125,0.0,1.991
61.5234375,0.0,2.001
62.98828125,0.0,2.011
62.98828125,0.0,2.021
64.453125,0.0,2.031
67.3828125,0.0,2.041
67.3828125,0.0,2.051
68.84765625,0.0,2.061
68.84765625,0.0,2.071
68.84765625,0.0,2.081
67.3828125,0.0,2.091
68.84765625,0.0,2.101
68.84765625,0.0,2.111
68.84765625,0.0,2.121
70.3125,0.0,2.131
68.84765625,0.0,2.141
70.3125,0.0,2.151
70.3125,0.0,2.161
71.77734375,0.0,2.171
73.2421875,0.0,2.181
74.70703125,0.0,2.191
1499.9542236328125,0.0,2.201
71.77734375,0.0,2.211
73.2421875,0.0,2.221
71.77734375,0.0,2.231
73.2421875,0.0,2.241
74.70703125,0.0,2.251
74.70703125,0.0,2.261
73.2421875,0.0,2.271
74.70703125,0.0,2.281
74.70703125,0.0,2.291
76.171875,0.0,2.301
77.63671875,0.0,2.311
76.171875,0.0,2.321
77.63671875,0.0,2.331
77.63671875,0.0,2.341
77.63671875,0.0,2.351
79.1015625,0.0,2.361
79.1015625,0.0,2.371
80.56640625,0.0,2.381
79.1015625,0.0,2.391
79.1015625,0.0,2.401
80.56640625,0.0,2.411
82.03125,0.0,2.421
83.49609375,0.0,2.431
83.49609375,0.0,2.441
83.49609375,0.0,2.451
83.49609375,0.0,2.461
84.9609375,0.0,2.471
84.9609375,0.0,2.481
83.49609375,0.0,2.491
83.49609375,0.0,2.501
84.9609375,0.0,2.511
83.49609375,0.0,2.521
87.890625,0.0,2.531
87.890625,0.0,2.541
87.890625,0.0,2.551
86.42578125,0.0,2.561
87.890625,0.0,2.571
86.42578125,0.0,2.581
86.42578125,0.0,2.591
87.890625,0.0,2.601
86.42578125,0.0,2.611
87.890625,0.0,2.621
87.890625,0.0,2.631
90.8203125,0.0,2.641
92.28515625,0.0,2.651
90.8203125,0.0,2.661
89.35546875,0.0,2.671
90.8203125,0.0,2.681
90.8203125,0.0,2.691
92.28515625,0.0,2.701
92.28515625,0.0,2.711
92.28515625,0.0,2.721
92.28515625,0.0,2.731
95.21484375,0.0,2.741
95.21484375,0.0,2.751
95.21484375,0.0,2.761
96.6796875,0.0,2.771
95.21484375,0.0,2.781
96.6796875,0.0,2.791
98.14453125,0.0,2.801
96.6796875,0.0,2.811
96.6796875,0.0,2.821
96.6796875,0.0,2.831
98.14453125,0.0,2.841
99.609375,0.0,2.851
99.609375,0.0,2.861
98.14453125,0.0,2.871
99.609375,0.0,2.881
99.609375,0.0,2.891
99.609375,0.0,2.901
98.14453125,0.0,2.911
98.14453125,0.0,2.921
101.07421875,0.0,2.931
101.07421875,0.0,2.941
102.5390625,0.0,2.951
102.5390625,0.0,2.961
101.07421875,0.0,2.971
101.07421875,0.0,2.981
102.5390625,0.0,2.991
104.00390625,0.0,3.001
102.5390625,0.0,3.011
104.00390625,0.0,3.021
105.46875,0.0,3.031
106.93359375,0.0,3.041
106.93359375,0.0,3.051
106.93359375,0.0,3.061
105.46875,0.0,3.071
108.3984375,0.0,3.081
108.3984375,0.0,3.091
106.93359375,0.0,3.101
108.3984375,0.0,3.111
108.3984375,0.0,3.121
109.86328125,0.0,3.131
109.86328125,0.0,3.141
109.86328125,0.0,3.151
109.86328125,0.0,3.161
109.86328125,0.0,3.171
