-7.6600341796875,4.4784301757812495,3.1806518554687497,0.0
0.5089233398437499,-0.05093994140625,-0.45845947265625,0.001
0.0,0.02523193359375,-0.0257080078125,0.002
-0.0257080078125,0.0504638671875,-0.0257080078125,0.003
-0.0257080078125,0.0504638671875,-0.0257080078125,0.004
-0.0257080078125,0.0504638671875,-0.0257080078125,0.005
0.0,0.02523193359375,-0.0257080078125,0.006
0.0,0.0504638671875,-0.05093994140625,0.007
0.0,0.02523193359375,-0.0257080078125,0.008
-0.0257080078125,0.02523193359375,0.0,0.009
-0.0257080078125,0.02523193359375,0.0,0.01
0.0,0.0504638671875,-0.05093994140625,0.011
0.0,0.02523193359375,-0.0257080078125,0.012
0.0,0.0504638671875,-0.05093994140625,0.013
-0.0257080078125,0.02523193359375,0.0,0.014
-0.0257080078125,0.0504638671875,-0.0257080078125,0.015
-0.0257080078125,0.0504638671875,-0.0257080078125,0.016
-0.0257080078125,0.02523193359375,0.0,0.017
0.0,0.02523193359375,-0.0257080078125,0.018
0.0,0.02523193359375,-0.0257080078125,0.019
-0.0257080078125,0.02523193359375,0.0,0.02
-0.0257080078125,0.0504638671875,-0.0257080078125,0.021
0.0,0.0504638671875,-0.05093994140625,0.022
-0.0257080078125,0.02523193359375,0.0,0.023
-0.0257080078125,0.02523193359375,0.0,0.024
-0.0257080078125,0.0504638671875,-0.0257080078125,0.025
0.0,0.0504638671875,-0.05093994140625,0.026
-0.0257080078125,0.02523193359375,0.0,0.027
-0.0257080078125,0.02523193359375,0.0,0.028
0.0,0.02523193359375,-0.0257080078125,0.029
0.0,0.02523193359375,-0.0257080078125,0.03
-0.0257080078125,0.02523193359375,0.0,0.031
0.0,0.02523193359375,-0.0257080078125,0.032
-0.0257080078125,0.02523193359375,0.0,0.033
0.0,0.02523193359375,-0.0257080078125,0.034
0.0,0.0504638671875,-0.05093994140625,0.035
-0.0257080078125,0.0504638671875,-0.0257080078125,0.036
-0.0257080078125,0.0,0.02523193359375,0.037
-0.0257080078125,0.0504638671875,-0.0257080078125,0.038
-0.0257080078125,0.0504638671875,-0.0257080078125,0.039
-0.0257080078125,0.02523193359375,0.0,0.04
0.0,0.0504638671875,-0.05093994140625,0.041
-0.0257080078125,0.02523193359375,0.0,0.042
-0.0257080078125,0.0504638671875,-0.0257080078125,0.043
0.0,0.02523193359375,-0.0257080078125,0.044
-0.0257080078125,0.02523193359375,0.0,0.045
-0.0257080078125,0.0504638671875,-0.0257080078125,0.046
0.0,0.0504638671875,-0.05093994140625,0.047
-0.0257080078125,0.02523193359375,0.0,0.048
0.0,0.02523193359375,-0.0257080078125,0.049
-0.0257080078125,0.02523193359375,0.0,0.05
-0.0257080078125,0.02523193359375,0.0,0.051
-0.0257080078125,0.02523193359375,0.0,0.052
0.0,0.02523193359375,-0.0257080078125,0.053
0.0504638671875,0.02523193359375,-0.07664794921875,0.054
-0.0257080078125,0.02523193359375,0.0,0.055
-0.0257080078125,0.0504638671875,-0.0257080078125,0.056
0.0,0.02523193359375,-0.0257080078125,0.057
0.0,0.0504638671875,-0.05093994140625,0.058
-0.0257080078125,0.0504638671875,-0.0257080078125,0.059
-0.0257080078125,0.0504638671875,-0.0257080078125,0.06
0.0,0.0504638671875,-0.05093994140625,0.061
-0.0257080078125,0.02523193359375,0.0,0.062
0.0,0.0504638671875,-0.05093994140625,0.063
0.0,0.02523193359375,-0.0257080078125,0.064
0.0,0.02523193359375,-0.0257080078125,0.065
0.0,0.0504638671875,-0.05093994140625,0.066
0.0,0.02523193359375,-0.0257080078125,0.067
0.0,0.0504638671875,-0.05093994140625,0.068
0.0,0.02523193359375,-0.0257080078125,0.069
-0.05093994140625,0.02523193359375,0.02523193359375,0.07
